9.038944	8.651091
9.900979	10.190021
9.241152	9.910948
8.877205	9.405762
10.908004	10.722699
10.292168	7.705986
8.507872	9.379340
7.763214	8.633738
7.507425	7.252940
9.573565	9.950184
10.560378	11.200550
8.742250	7.972910
8.065806	8.431744
9.644705	10.644527
7.803607	9.671873
9.141859	6.299871
10.176690	9.233688
9.451143	8.019062
6.766741	6.906570
8.497112	8.320726
9.724116	12.803965
9.343353	8.752216
9.024384	9.872248
9.919072	11.058290
8.595626	7.880856
9.539277	9.323192
9.857641	8.945798
8.641050	8.081767
7.971409	8.588369
8.625509	9.197985
9.493577	10.189104
8.497821	8.654006
9.749652	11.817270
10.899950	10.467821
9.720765	11.314992
7.507550	9.517181
9.255248	8.850423
8.513938	9.202395
8.733874	7.762743
7.944068	7.759711
6.872433	5.958024
9.219838	7.720048
8.274063	10.407680
9.013168	8.862517
8.499299	8.820913
8.855537	9.663121
8.433589	8.357899
9.498141	10.594190
8.860328	9.104746
8.449345	8.801814
7.949288	9.393035
5.965829	5.788954
10.445326	11.339629
8.958591	9.885345
8.975278	9.151481
8.105546	7.080490
9.718866	10.023830
7.608035	7.481549
9.600021	8.882466
10.765319	8.375899
7.044248	7.648111
9.435648	7.000141
8.922271	6.562050
10.046681	12.439893
10.788533	12.257255
8.356030	8.043931
7.232678	4.863460
8.680310	9.180442
8.240912	9.842051
8.230371	8.658346
10.112941	9.303439
10.308438	10.240629
10.025147	9.651027
8.855787	8.763831
9.398584	10.016472
7.380386	7.002230
9.938588	10.543875
10.156758	10.760841
8.563308	8.355896
7.239744	7.285329
7.738480	8.364989
10.219646	10.925582
8.746860	10.143511
9.433218	10.147089
8.039381	8.414907
8.743870	7.307258
8.691816	7.370539
9.811464	9.154349
9.384965	9.897508
8.835184	9.274226
8.232696	5.492545
8.826391	7.969531
8.018641	8.378335
10.876915	11.581909
11.019441	9.943789
7.259558	7.347975
9.820578	11.025699
7.848829	8.238623
9.432513	11.208406
9.855570	9.287786
9.949128	9.629510
8.958659	10.123520
8.883920	8.926239
9.580074	9.589572
8.365824	10.517195
9.491325	9.054981
10.115065	10.156357
9.732949	10.434046
9.807323	8.900772
8.572469	9.374608
8.191362	8.386653
8.833439	8.896024
10.027536	9.877481
8.592031	8.978261
9.518206	9.987038
8.962152	11.258017
7.941516	6.636154
9.730307	8.348080
7.750582	7.581623
6.915655	7.457078
8.053719	9.620348
7.560020	7.867581
9.019706	9.524606
7.661914	7.181036
8.956621	8.208197
10.822776	9.660425
9.251102	10.442180
8.852539	8.735358
8.808868	8.733999
9.028255	10.085892
9.144700	8.463674
8.484434	7.512287
8.757605	10.412303
8.583552	6.920622
8.602411	9.364538
10.426317	10.804016
10.012562	9.890095
9.038392	11.106037
10.513075	10.319088
9.385093	9.228983
9.187318	7.919800
11.788167	12.075621
8.945099	9.028633
7.532797	7.386598
9.293660	9.407108
10.387683	11.958742
9.600025	7.629380
7.876924	9.509309
7.908766	9.349113
7.044233	6.904230
10.361555	9.520470
9.165866	9.399641
8.430617	8.632517
8.050515	9.673252
10.613144	9.833404
7.927923	7.247666
8.573016	7.731037
8.443400	7.634747
8.116313	9.385955
9.685415	11.406019
10.054118	10.637984
8.492959	8.080464
9.657326	10.406576
9.204951	7.144330
10.336416	10.031990
8.272154	7.287705
9.882002	10.097224
9.795131	8.968878
8.063265	6.343301
7.934385	7.209054
9.992069	9.621912
11.006389	10.458111
9.754598	10.723651
8.195948	9.024792
8.447972	6.677027
9.241920	9.241631
9.365516	10.810130
9.328681	8.971499
10.544447	9.837503
9.904433	9.913196
10.457766	11.773850
7.603535	7.970705
7.872900	7.517696
8.650632	8.210822
7.740348	7.870575
9.012071	9.376201
8.692050	8.526671
10.287187	10.104649
8.270822	8.195992
11.415466	9.225521
11.352153	11.532047
7.036358	6.391736
8.813074	9.959385
9.063105	9.481763
7.834052	7.404380
6.693213	4.822244
9.861437	9.570678
9.791088	9.817157
8.963367	9.669286
6.882675	7.306229
8.508577	5.823967
7.478539	6.742038
8.275100	8.986324
8.457862	8.613572
8.268407	7.830033
8.767327	8.741802
8.155403	6.267532
9.599050	7.065076
9.954521	8.704327
9.236505	7.753646
8.557305	8.560808
6.764946	5.278973
10.934553	11.440460
9.044785	7.328119
9.497373	10.250135
7.982060	8.975740
9.617032	9.243413
7.211590	7.059663
8.591988	8.314006
7.772092	7.942322
9.998401	9.556345
9.011455	9.401120
9.860635	10.866290
7.656491	8.393318
9.889518	10.698136
9.625833	9.442514
9.436441	9.232090
8.964681	9.278401
9.470259	9.068037
9.080397	8.927714
8.522712	8.369205
8.840387	9.139803
9.854178	9.252874
9.707397	11.240317
8.199022	8.971554
8.694681	10.218467
10.717385	9.692639
8.139212	6.454633
9.607081	11.897187
8.438234	9.167643
8.134722	8.826265
9.838507	11.168214
9.221781	9.639208
10.630230	10.846132
8.871834	10.191671
9.818932	9.133370
8.494789	9.888992
8.825542	8.535968
8.637773	7.163977
9.550895	8.949972
7.984163	8.075493
10.006030	12.380001
9.267782	8.885209
7.571728	6.772071
9.679876	9.445638
9.800734	9.586928
8.904405	8.376745
7.425808	6.470024
8.920692	8.605529
9.625840	8.628916
7.722837	7.220388
8.733916	6.931508
8.780265	8.026634
7.402139	7.288974
10.016850	10.015170
8.021310	7.919679
10.517783	11.451472
8.780973	8.384347
9.077928	9.282145
9.869415	9.655978
9.268229	9.704464
7.715117	8.407205
8.490725	8.458035
10.890500	11.995378
10.856106	10.538827
7.939322	8.193627
8.499083	7.800438
8.657758	7.262414
10.155786	11.048954
8.569637	8.602825
8.623630	7.664766
9.713235	8.844173
9.565031	9.198755
7.474013	7.301015
6.675282	7.123089
10.371041	11.037622
9.035602	9.140034
9.171879	9.213071
8.638377	8.902862
10.462776	10.751993
11.401796	11.009503
9.765157	9.137678
9.273026	10.879191
7.071246	8.291672
10.080549	10.878902
7.862076	8.495998
11.242932	11.598490
9.265501	8.995342
9.728778	9.522633
7.161752	6.378498
7.813219	7.234288
9.277056	10.304470
8.469658	8.848953
9.080231	8.261619
7.196567	6.979619
7.701946	6.286669
8.662493	9.808777
9.594051	8.950918
10.336096	9.463289
8.037135	8.397134
7.379283	7.279786
8.184275	6.561924
8.746387	9.393095
9.628735	9.837119
7.794449	7.455533
8.938762	10.187278
9.532344	11.528733
9.356875	8.946376
7.987056	6.589112
8.294113	9.431029
9.523587	7.711586
6.638071	6.698893
9.076947	7.963379
9.353095	10.195146
9.714195	8.975347
8.984747	8.523450
8.419311	8.294783
9.616223	8.777705
9.440229	8.496250
8.855582	9.830571
10.325052	7.280872
8.784872	8.017185
8.761148	8.800699
7.359804	6.273408
11.365222	12.213467
8.974735	8.920554
8.506300	7.931434
7.914147	8.688875
8.978021	7.373910
7.962469	6.999545
9.827359	9.783656
8.604045	7.031170
9.240705	9.992629
9.606287	10.477905
7.820382	8.130771
10.367216	11.712794
9.132214	9.076239
9.059853	8.773320
8.310272	8.903018
9.765771	10.906642
8.971300	8.664277
9.276440	8.376274
8.650703	9.805610
8.367005	7.456347
9.433547	8.507289
10.183137	8.244782
9.640903	8.362136
11.077099	12.146294
9.191738	8.509169
8.813542	8.638314
7.074506	7.190728
9.895510	10.106285
7.324530	7.256115
6.869656	4.874670
8.318604	8.202242
7.767448	7.771339
7.832079	6.998612
9.575486	9.576083
9.845297	9.965776
8.798145	8.573793
10.524699	8.438307
8.263198	9.795977
10.009043	11.667490
7.891376	9.423202
8.651382	9.701852
8.681424	7.667812
7.384736	9.928517
8.136857	8.772174
8.525321	10.261797
9.205766	9.094339
9.251937	8.834015
9.472577	10.205709
9.101352	10.779244
7.112936	7.074427
8.881676	9.669591
8.865362	10.553612
9.392031	9.682305
7.900138	5.441473
8.182734	8.528119
7.822674	7.948504
9.795109	10.703302
8.702316	10.401218
9.335201	8.838975
9.500940	9.345394
10.197508	7.650245
7.943419	8.611406
8.996368	7.919451
9.918115	10.899741
9.365240	10.830923
7.692857	8.391809
9.770080	7.600331
8.400829	7.026580
9.618849	9.490743
8.259504	8.139159
6.782839	5.612195
8.138262	7.186351
6.895826	5.105162
7.418656	8.368704
8.463276	8.789644
9.206274	8.426771
8.870213	9.269277
8.794237	8.134097
9.786559	9.501794
10.486338	10.668204
9.198523	9.316907
8.321681	8.057775
11.304385	11.815725
10.549602	10.418536
10.392345	10.983408
9.568329	9.881734
8.731016	9.523150
9.788090	8.628449
9.910494	10.784368
9.646762	9.970451
9.786773	8.763454
11.462713	10.857709
9.259918	8.860591
7.610894	8.666973
9.445299	9.938002
8.106581	7.746682
8.841092	9.073100
8.851174	7.735930
10.375066	8.623054
9.916504	9.324588
9.778186	8.765785
10.220594	9.512683
8.249260	9.713021
10.024302	8.291547
10.161652	7.764004
8.528716	6.944044
8.675107	7.995670
8.360370	8.432255
7.394640	8.121757
9.379055	8.588442
8.415812	8.728144
9.648327	8.123091
7.975596	6.631488
9.437447	10.089726
8.609109	9.399663
10.039067	9.827295
8.126237	6.000700
9.336847	8.819679
8.748008	8.027763
6.925549	7.843797
8.473245	8.947841
8.446449	7.780635
8.849595	10.372149
7.792127	8.205240
8.482168	5.906081
9.135821	8.122591
9.506231	9.827295
8.033016	8.631070
7.719057	9.203780
9.288326	8.483634
8.079572	6.260272
8.171478	7.186772
9.952897	9.747989
10.318248	11.686733
7.777090	6.669385
8.311560	8.844062
10.457563	10.457214
10.101217	12.716244
7.124863	9.243393
8.133037	8.403509
6.881847	8.758724
7.989479	6.861703
8.829109	8.336280
11.498186	11.536910
8.642416	6.146206
9.065414	9.513030
9.125989	9.187848
8.729470	8.933600
8.574311	7.688223
10.967401	10.041951
6.469159	4.847150
9.104823	9.038169
9.625528	10.564297
9.538546	12.474715
9.657944	6.829131
8.586892	6.984226
9.214693	7.824765
8.870779	8.827944
9.961116	11.856818
10.442967	12.244311
8.293014	7.701035
7.878742	7.010971
7.970158	7.196822
8.306636	7.745498
9.155261	7.710768
9.180225	8.021109
8.876688	7.838402
9.479804	10.155559
8.111843	8.722733
9.684441	7.589406
7.515010	7.618087
9.232153	8.993252
8.641509	5.717989
9.176216	9.013640
10.971603	11.600215
9.530642	8.750817
8.811157	9.463479
9.981625	9.223151
10.237929	10.680446
9.600223	8.050698
8.811004	9.384373
7.398829	6.401175
9.953448	10.545941
9.062140	9.579010
8.282997	8.049333
10.889251	10.206110
8.091057	8.851868
7.633446	6.438239
9.438421	10.225535
8.618474	9.485962
8.450855	9.960750
8.359455	9.048249
10.157407	9.980329
10.348854	10.956522
8.954690	7.445101
6.973849	6.141361
8.977101	9.700423
8.037000	7.575049
9.068686	9.646143
9.697442	9.883469
9.613154	7.918637
9.037201	8.591014
7.176546	7.530633
6.704857	8.433439
8.394252	7.955709
9.494704	8.360251
8.535996	8.386943
9.903425	11.330775
10.312462	10.682325
9.438827	10.355804
9.750360	8.457027
10.319668	10.522262
8.745067	9.134251
6.857799	8.067914
10.799413	11.907667
9.779903	7.500172
7.914069	9.343743
9.382312	10.059605
9.730383	11.366674
9.564576	9.970829
9.840384	10.569636
8.726716	8.178191
7.422557	7.285170
8.473677	9.013015
8.896776	9.007768
6.660536	7.699479
8.759425	9.974524
9.073251	10.868633
8.019822	8.192911
10.592843	9.570475
7.832446	7.851818
7.490431	6.327743
8.595010	8.738715
9.088350	9.550110
9.993005	11.474969
8.733516	11.497985
9.397356	10.622967
7.691285	8.647158
9.205605	7.447451
9.465956	10.150146
9.473275	9.013108
8.387127	8.135680
7.482229	7.499242
9.109833	8.844403
9.571255	10.018396
8.263715	7.945645
9.687153	10.374406
9.517257	9.747946
9.484014	11.224148
8.785811	10.673924
8.987664	9.794093
8.038882	7.873767
9.520274	8.962415
9.031349	9.447719
7.619551	8.064777
9.259356	8.951643
9.241710	7.691068
8.059449	8.403277
9.896362	9.518567
7.597760	8.470424
8.876216	9.115346
9.915190	11.171200
10.246445	9.323578
7.913948	7.712389
7.757872	6.876590
8.259694	6.733221
10.600763	11.576566
7.750907	5.841658
9.590256	8.564531
8.707536	8.525058
8.833796	9.305182
10.892656	10.351888
8.098153	7.007807
9.316220	8.203027
9.654482	10.031062
7.878731	7.351661
7.114895	7.386278
9.470419	9.054087
7.714039	8.020829
7.778457	9.118155
9.144366	7.044824
9.698730	8.006332
10.151828	10.042515
10.636006	9.241927
8.519797	7.572332
9.591415	9.342017
8.934720	11.056929
10.006033	10.242296
9.600134	9.550055
8.269638	10.096586
8.965089	8.416378
10.599731	11.304623
9.843829	10.100711
7.769249	8.108663
8.148242	8.456353
8.599836	9.418825
8.985004	9.096665
8.950016	7.766210
9.511803	10.059094
12.520299	10.840951
9.272752	8.649405
8.945860	10.515945
8.734928	8.249109
9.563621	10.579890
8.908559	8.076277
8.654048	6.222437
9.752982	9.675094
7.297198	6.461424
9.243460	10.885484
8.182703	7.759406
9.460326	9.088801
8.475567	10.374379
11.084304	9.461428
7.459050	7.908672
7.903951	9.391694
10.633698	10.293527
10.401305	10.894708
9.665722	9.895113
10.933056	8.628719
9.797743	10.721575
10.173056	9.240090
8.943539	8.464380
9.104610	9.473499
8.126852	7.058682
8.208843	9.303758
8.514397	7.919247
7.972184	8.449286
8.344806	7.317295
8.755764	8.120480
8.934699	7.695984
8.989438	8.783346
8.749175	10.849996
7.902518	8.464293
8.199217	9.384431
7.270242	6.269802
10.011071	11.284697
7.590835	6.457753
9.946843	11.727129
7.327633	7.298302
8.270551	8.124835
9.411909	9.838395
8.462382	9.592194
10.090872	9.641635
7.941319	10.020763
7.125923	7.657679
8.621219	9.517070
8.527534	7.912813
7.086713	7.482692
8.611196	8.225001
8.603803	9.933342
8.455611	8.644055
8.386037	8.033904
8.830696	8.696486
6.751284	6.365889
8.797580	8.442505
8.590920	9.842288
11.099984	10.822407
8.583460	6.376446
7.325370	6.471291
9.554039	9.168771
10.599632	11.412943
8.459680	9.418957
10.480418	10.645253
9.187493	8.645910
9.714120	10.047337
10.213106	11.328903
8.354720	7.652253
8.164197	7.771429
8.492914	9.843722
7.241803	6.295564
9.222881	10.531170
8.413170	7.965361
9.555739	11.529334
8.284530	8.103729
8.696238	9.707097
8.155804	9.454366
8.594089	8.237070
9.105451	10.901673
8.307660	9.548245
9.320670	8.725327
8.814487	7.508733
7.339432	7.835670
8.319469	8.292686
5.536580	5.500603
10.526940	9.944376
8.709586	9.169935
9.369377	9.918528
9.819972	10.597858
10.410611	10.737324
8.202139	7.844827
10.027952	10.790583
8.808002	7.072692
8.786054	7.093310
10.686149	10.854446
9.032064	9.425314
8.633751	6.650747
8.066871	7.773837
8.359551	8.332392
9.342838	11.231820
10.674991	10.930838
9.800888	9.585259
9.846616	9.316227
8.543673	7.615458
10.548898	8.429659
8.553439	7.622318
8.519503	8.703536
9.238937	7.619876
8.278529	8.720894
10.051525	9.899138
8.565971	7.717056
9.008753	9.047505
8.664576	8.711896
8.157488	6.473626
8.038815	9.146301
9.458008	9.200884
10.090936	7.869293
8.775582	10.527326
9.959851	10.427131
8.553461	7.888130
8.743320	9.738330
8.400712	9.776009
8.502275	7.936658
9.460734	8.759634
8.942018	8.860612
7.490029	8.066901
9.074422	9.955065
8.787117	9.142161
8.130744	8.004904
8.464163	7.978821
8.617710	8.452934
9.881692	6.721959
7.748359	9.484486
8.718076	9.139758
10.058996	11.089949
8.794250	6.999269
8.655987	9.446640
8.129970	9.092806
9.218322	8.516801
9.257772	9.496488
9.885839	10.194952
10.305827	11.103654
9.698826	11.211521
9.672811	8.573404
8.723344	8.078055
9.550340	10.100159
6.834084	7.830714
8.262121	6.106220
9.205420	8.563836
8.713333	9.543801
8.373532	8.470679
8.152395	8.013546
7.721180	8.352682
9.269031	8.282823
9.226860	9.697603
9.973363	10.525311
10.347100	9.803003
10.204881	10.865342
8.725182	11.169961
9.123111	8.378314
9.307961	10.524021
8.481341	7.776442
8.233959	7.834634
9.663214	10.277510
8.963896	7.667631
9.036558	9.184893
7.928743	7.404166
9.488320	8.551144
10.164991	8.759888
9.155851	7.233637
10.384070	11.926169
8.171401	9.563990
9.775101	10.142802
8.074094	9.804529
9.728633	11.321058
8.365439	8.112255
7.811909	7.493279
9.127265	8.907645
9.428621	8.020815
8.903228	8.802754
8.122569	5.791163
8.213323	7.353978
8.668789	7.571579
7.658816	6.218475
8.660232	9.419345
8.527785	9.980311
8.876806	7.115375
7.237780	7.124366
7.738880	7.615575
8.629830	9.035815
8.918682	9.542957
10.430772	9.841163
8.182172	9.821078
7.989007	7.569125
8.738397	9.579981
7.883709	8.083241
9.135254	10.465619
8.517005	9.030291
7.486318	4.989996
8.625869	8.651844
9.772057	11.572389
7.577352	6.560735
9.198352	9.808274
10.138806	9.784223
10.198474	10.284772
9.221845	9.093741
9.287720	9.647478
8.592941	8.906128
9.010323	9.891088
9.824077	9.059731
9.122454	10.086302
9.623551	10.887755
9.214484	9.393334
9.529433	8.477628
10.299439	10.752367
8.883489	10.544409
10.285683	10.882982
8.071562	7.460211
7.822655	7.401040
9.302281	7.923332
8.143348	8.704439
8.474894	8.836884
11.825503	12.867986
10.749559	10.354298
8.078695	8.361471
10.072917	10.517515
7.666260	7.333098
9.810227	10.768233
10.470507	11.270346
9.146969	9.360993
7.845397	7.488396
8.826184	6.660267
10.155428	10.051811
9.630340	9.092426
