1.013884	1.112526	2
1.991519	2.937293	2
-0.817945	-1.353093	2
14.566755	14.622939	0
0.935083	1.862758	2
-0.486114	-1.293240	2
9.912131	10.160421	1
16.392851	15.875061	0
-0.280402	-0.473269	2
1.033856	1.170502	2
0.117105	0.657086	2
-1.444762	-1.997574	2
-0.481211	-1.626556	2
0.584743	0.643807	2
15.557161	17.192302	0
0.045003	0.746499	2
15.874572	15.284621	0
0.674036	0.515401	2
0.975191	1.103413	2
8.381635	7.618606	1
13.915107	12.681576	0
17.003800	17.504197	0
15.735149	15.894830	0
-0.192127	0.523319	2
16.398724	16.598248	0
-0.977931	-0.404111	2
15.608198	15.866713	0
-0.100799	1.398372	2
6.911322	7.492727	1
13.204922	14.862381	0
7.697293	6.597620	1
-0.163620	1.465221	2
15.749417	14.475456	0
14.189945	12.910761	0
8.126824	8.121328	1
16.786469	16.860926	0
9.467528	8.203829	1
7.443245	8.438604	1
15.661088	15.494109	0
16.103458	15.297157	0
8.526882	9.108498	1
7.995321	4.626079	1
-1.460447	-0.197296	2
-0.669852	-0.096201	2
7.700150	5.817316	1
-0.743673	-2.499466	2
16.493096	16.366236	0
9.899470	8.890724	1
1.341273	2.571007	2
16.216039	15.938327	0
15.567851	12.902438	0
8.438801	9.674141	1
-0.642392	-0.598005	2
8.943346	9.690790	1
0.519859	0.087764	2
15.989403	15.774553	0
16.611810	18.399418	0
7.321044	6.831220	1
15.618131	18.340427	0
16.333347	16.535168	0
5.369164	5.452183	1
7.498683	7.031508	1
16.233939	14.571339	0
2.319712	2.884164	2
6.479375	7.999510	1
-0.524978	1.319411	2
16.008139	17.178631	0
8.756043	8.828213	1
16.806256	16.370243	0
6.951968	6.173973	1
6.989377	8.498769	1
0.378367	1.138683	2
-1.029092	-0.892772	2
-0.562242	-0.668128	2
16.184899	17.848841	0
-2.372120	-2.806995	2
14.364060	14.145296	0
0.454998	0.451669	2
5.695315	6.511095	1
2.012592	2.254673	2
15.916710	16.093804	0
17.253582	17.691851	0
0.200799	0.274345	2
17.351321	17.091736	0
6.516727	7.503552	1
17.694364	16.568708	0
1.603905	2.143402	2
18.118123	18.092785	0
9.508495	8.419245	1
8.040363	9.077687	1
15.574874	14.188470	0
7.174566	8.131346	1
7.128944	4.926582	1
16.934108	16.784154	0
-0.318856	-1.133437	2
-1.202008	-3.059283	2
6.529174	5.997925	1
7.969604	8.378963	1
15.564145	16.108992	0
0.199567	-2.031151	2
14.588678	15.261910	0
15.937708	15.414774	0
7.163632	7.375251	1
8.712604	9.637040	1
16.662849	16.197985	0
17.607954	17.319400	0
16.214158	16.491764	0
7.090929	5.661785	1
14.290854	15.106162	0
7.698213	6.490127	1
8.991482	9.499074	1
0.724155	0.053046	2
15.541929	16.073967	0
-0.366663	0.107289	2
17.359247	18.438353	0
16.630513	16.322449	0
6.898250	6.056621	1
0.966940	1.454262	2
-1.174040	-1.796294	2
8.076913	7.947024	1
-0.070819	-0.674851	2
-2.913809	-1.439920	2
1.159755	-0.283982	2
7.343262	7.972113	1
-0.067729	-0.396098	2
0.172503	-0.057262	2
7.216724	8.240384	1
-0.180703	0.008717	2
8.862291	7.467618	1
8.702185	8.196492	1
7.455336	8.930139	1
-0.554130	-0.207784	2
-0.662954	-0.302782	2
16.993447	16.854304	0
16.509232	15.416219	0
8.212638	8.438720	1
16.721443	15.510450	0
16.209401	16.616832	0
0.311928	1.469412	2
-0.370691	-0.347779	2
0.144435	0.871939	2
16.834098	16.528096	0
8.547023	8.743913	1
-0.494897	-0.303631	2
17.191841	16.414810	0
7.299800	8.299335	1
6.831011	6.347461	1
-0.210183	-0.054924	2
8.365671	10.262416	1
-1.471641	-1.773302	2
2.369106	1.057594	2
9.674503	10.453341	1
8.658887	8.696170	1
9.189896	9.185641	1
16.754291	17.065220	0
17.305447	17.367129	0
6.728127	7.716835	1
9.152718	9.543347	1
7.553740	5.824385	1
7.756216	8.129186	1
16.030099	14.866420	0
8.056695	9.045900	1
6.950895	6.677676	1
8.945660	7.437986	1
16.763906	15.963221	0
17.305116	15.196381	0
16.281238	18.567158	0
16.920092	16.024834	0
0.126192	0.291335	2
-0.465730	1.814670	2
1.108579	0.551933	2
14.359348	14.593168	0
-0.245160	-0.250391	2
5.829250	6.247105	1
10.133576	10.311119	1
-0.208264	-0.508037	2
1.133993	0.994553	2
7.886049	6.423247	1
7.161945	6.551454	1
1.289490	-0.785395	2
9.371130	10.682528	1
15.321376	16.972699	0
0.050825	-0.822077	2
-1.062684	-0.150506	2
0.540828	0.157528	2
16.647382	16.008247	0
15.087565	14.075505	0
8.498064	8.562930	1
0.014388	-1.183143	2
16.664336	15.962867	0
7.256199	7.307377	1
7.471993	6.569072	1
8.092083	8.920834	1
16.083022	16.188994	0
7.070362	8.268245	1
14.596808	15.407413	0
0.270298	1.084132	2
8.630926	9.036365	1
8.667833	9.098397	1
0.700681	0.369461	2
9.989792	10.581007	1
-0.559141	2.733897	2
15.963670	15.886267	0
-0.225461	0.429011	2
7.097869	7.258200	1
0.642370	-0.632945	2
15.266691	15.497544	0
15.761368	16.403038	0
1.449052	2.181871	2
0.515530	2.824893	2
6.499442	7.035345	1
-0.577666	-0.460895	2
0.365434	1.041565	2
7.790159	7.427739	1
8.864833	9.777881	1
16.052752	17.482149	0
7.536524	6.567760	1
6.622100	6.572314	1
-0.305433	-0.565481	2
16.184981	16.523212	0
16.610399	16.952744	0
7.033644	6.406208	1
14.648554	14.580380	0
9.840466	10.492068	1
17.469061	17.986259	0
14.857999	14.036157	0
6.874475	6.062889	1
9.254404	8.864369	1
15.933524	16.292411	0
7.877219	6.584526	1
-2.650593	-2.868523	2
-0.670567	-4.028001	2
14.981904	15.386760	0
16.629201	16.611613	0
9.561011	9.612331	1
8.696641	11.119783	1
15.569323	15.503239	0
0.693650	-1.873907	2
17.750440	19.092602	0
8.279311	9.100463	1
-0.803899	-0.098223	2
0.306528	-0.532720	2
15.586973	14.970749	0
-0.164048	1.818594	2
16.692380	17.220293	0
15.795915	16.499295	0
0.719426	-1.310970	2
-1.078025	-1.510993	2
14.914665	15.574780	0
18.381073	17.003272	0
0.101750	2.376937	2
16.200170	16.355974	0
-2.496017	-2.906349	2
16.686945	16.866306	0
-0.112662	-2.247209	2
7.803134	7.265858	1
1.195026	-0.475774	2
0.632427	0.998487	2
6.929503	5.620711	1
7.661961	6.680384	1
-1.721252	-1.462140	2
-1.694686	-3.888398	2
0.369141	-0.513927	2
14.767379	13.656693	0
9.087396	8.913311	1
-1.981247	-1.247449	2
-0.460981	1.027500	2
-1.168284	-0.892426	2
0.225579	1.358195	2
15.896158	16.321327	0
7.613476	8.960829	1
17.125175	17.230965	0
0.730894	0.547685	2
16.492325	18.630951	0
-0.950246	-1.639886	2
7.660244	9.368295	1
8.419126	7.142145	1
15.647176	15.740107	0
7.907215	9.445226	1
17.002136	16.479837	0
1.387713	0.785886	2
-1.195309	0.084329	2
15.568837	15.421578	0
17.426739	17.672019	0
14.797008	14.798988	0
1.666610	1.404789	2
9.877937	9.263174	1
16.974968	15.910167	0
6.419096	5.152744	1
0.247184	0.098369	2
7.094257	6.534457	1
7.404065	8.271655	1
15.579223	16.588795	0
15.893506	15.947100	0
17.384254	19.522843	0
7.412535	7.356402	1
9.490970	9.203776	1
0.373273	1.130162	2
0.145244	-0.544003	2
7.694104	8.968273	1
2.321563	1.584942	2
8.833563	8.249339	1
1.409775	3.126258	2
16.979644	14.274584	0
16.355716	15.663631	0
8.918718	9.037462	1
17.015423	18.302816	0
-0.733282	-0.143160	2
7.555850	8.858494	1
15.269021	14.167179	0
-1.643172	-0.937921	2
16.360018	16.831798	0
0.837808	1.704544	2
15.928684	17.348287	0
0.154590	0.729744	2
15.261867	16.271085	0
7.835737	7.733968	1
14.340016	14.415946	0
7.861480	7.705074	1
15.587778	16.544696	0
15.535229	15.427106	0
8.155155	7.381287	1
17.089677	15.822063	0
-0.132414	-0.512808	2
-0.439003	-0.376828	2
8.838430	8.253283	1
2.360294	3.122135	2
8.849274	10.729796	1
9.487717	10.569783	1
14.858983	14.645929	0
0.449711	0.407090	2
16.092757	15.984809	0
8.162794	9.253218	1
0.472295	2.046462	2
14.749821	15.538934	0
-0.090910	-0.187724	2
15.554284	15.030406	0
0.139525	0.043972	2
-1.140093	-0.384325	2
7.869253	8.779794	1
15.874370	15.814510	0
16.803993	15.081552	0
16.028596	16.065146	0
15.387692	16.916968	0
0.674723	0.929756	2
16.072155	15.218895	0
17.527795	17.626748	0
16.553094	17.371703	0
16.604713	16.698422	0
-0.009833	-0.405939	2
15.154021	14.380999	0
8.119239	9.165857	1
1.442814	0.668427	2
16.182805	15.962222	0
17.005145	17.125329	0
7.750501	9.027457	1
9.273116	9.963732	1
-0.339611	-0.777575	2
8.806214	11.192784	1
15.814029	16.283205	0
7.597890	5.575349	1
8.185923	9.097434	1
15.440169	15.662028	0
-0.390947	-0.729055	2
15.331618	15.688656	0
8.428877	9.779450	1
15.675555	15.391057	0
7.748958	9.073436	1
15.063680	14.989622	0
9.243372	8.936784	1
8.474433	7.688222	1
9.514961	9.436875	1
7.271734	7.349021	1
0.694466	0.204560	2
8.466685	8.776184	1
0.026047	-0.253286	2
8.131443	9.220815	1
-0.626795	0.718976	2
16.578997	15.932045	0
16.201622	16.790974	0
16.117370	14.686356	0
9.191277	8.319395	1
0.716939	-0.071200	2
0.772935	2.138116	2
-2.107656	-1.589902	2
0.140651	-0.444696	2
0.374517	1.066777	2
0.396165	-0.188728	2
-1.043767	-0.684605	2
18.622245	19.229330	0
-1.535767	-0.577350	2
1.152496	2.089112	2
-0.113744	-0.073251	2
16.769952	17.228333	0
15.053551	15.279769	0
1.137761	1.126062	2
16.198863	15.907738	0
6.706945	6.653078	1
0.229014	0.811003	2
-0.421557	-0.874618	2
1.221303	1.523293	2
-0.006640	-1.215690	2
15.121400	14.861937	0
16.020433	16.770792	0
1.494337	2.226540	2
8.004754	8.488090	1
15.423922	16.314540	0
17.275481	18.799335	0
8.835438	8.603420	1
16.464315	16.497313	0
8.808777	9.083125	1
6.692560	6.174421	1
6.672616	6.170803	1
-0.561713	0.401579	2
15.479371	15.238959	0
7.690067	7.173702	1
7.670360	7.231446	1
7.978665	7.553024	1
15.990248	16.844650	0
8.580814	8.097422	1
16.299686	15.439973	0
6.574249	6.575966	1
17.352420	17.739233	0
0.798402	0.735109	2
-1.651413	-3.437399	2
15.348147	16.005466	0
1.153819	0.871527	2
0.053173	0.265475	2
17.234167	15.744135	0
-0.586423	1.508178	2
8.054724	10.208652	1
9.651579	8.933606	1
17.125961	16.766347	0
10.648386	11.134887	1
0.814426	1.186322	2
0.476066	1.597004	2
16.811797	19.571694	0
16.157112	16.193750	0
8.220897	8.115034	1
8.276771	9.919402	1
9.083501	9.246949	1
0.699227	1.311276	2
18.472737	18.935128	0
17.100971	19.240378	0
0.242452	1.246335	2
16.365934	16.448317	0
16.827149	17.010893	0
-0.533927	-0.232766	2
15.977932	16.315191	0
17.361101	16.103369	0
8.132411	7.660226	1
-0.403262	0.200866	2
7.637281	7.088115	1
16.640939	17.080274	0
13.585638	13.938865	0
7.285379	6.421393	1
-0.888572	0.939878	2
9.432996	7.782427	1
-0.245845	-0.486707	2
-0.128492	1.620937	2
-0.378606	-1.843893	2
17.163677	17.901812	0
-0.798428	0.437566	2
6.558867	5.346177	1
9.262982	10.799010	1
15.513991	16.687516	0
7.916412	6.568953	1
16.593877	16.181665	0
15.744810	15.280549	0
-0.275787	1.120847	2
15.639589	15.217039	0
-0.803852	-0.752869	2
7.863063	8.400677	1
9.636706	8.574679	1
16.050724	15.513575	0
-1.662688	-2.036690	2
16.546834	16.814729	0
7.591968	9.115480	1
17.007464	16.316096	0
15.203872	13.558530	0
14.975621	15.585701	0
17.347226	17.433937	0
-1.857077	-2.511983	2
-0.641112	-0.926369	2
8.973368	9.878879	1
2.225404	2.323181	2
15.430887	16.525441	0
-0.977919	-1.265635	2
9.121519	9.168119	1
15.204438	13.742436	0
15.644928	15.423664	0
10.013143	9.730906	1
-1.091803	-0.150769	2
0.367255	-1.917819	2
0.994905	0.186392	2
8.420632	8.602229	1
8.629670	10.390543	1
16.636094	16.608064	0
0.137688	-0.749441	2
15.965176	16.299135	0
15.527599	14.426329	0
17.120139	17.003739	0
8.129405	8.349894	1
-0.553606	-0.811825	2
15.278244	14.930115	0
-0.508998	-2.155071	2
5.680532	6.058230	1
-1.364661	0.824217	2
15.874079	15.637931	0
7.169570	6.970108	1
6.844028	7.052929	1
8.042948	6.507381	1
6.829041	6.458532	1
9.005475	9.614423	1
17.928927	18.559597	0
0.395636	-0.379067	2
-0.570050	-1.536762	2
11.236710	11.307527	1
16.512547	15.425694	0
-0.362020	-0.321754	2
17.051172	16.953400	0
16.957686	16.235205	0
7.652669	7.844184	1
8.036334	9.127978	1
1.818066	1.935197	2
7.733598	6.305154	1
15.138050	15.412604	0
17.556668	18.773783	0
9.101962	9.360580	1
-0.283198	-1.424834	2
16.092284	16.752728	0
8.408475	7.343738	1
17.152861	17.315800	0
-0.860420	-0.228625	2
0.317436	0.431896	2
7.505978	7.640822	1
15.279395	14.736726	0
0.472055	-0.009201	2
7.193375	8.542058	1
1.836271	2.313026	2
14.565198	14.764142	0
-0.237764	-0.783633	2
7.335736	5.963826	1
16.769117	18.238364	0
16.057177	14.276076	0
2.330178	1.417290	2
16.380626	16.106716	0
15.906314	16.440084	0
1.293346	0.822517	2
16.186538	17.372728	0
8.841184	8.367423	1
16.556684	15.849429	0
15.723565	16.005326	0
16.271509	18.239873	0
8.419709	9.652427	1
0.430538	-2.058117	2
-0.555139	-0.769989	2
17.666245	18.567937	0
6.466454	6.190183	1
14.913781	16.470436	0
16.282102	15.104349	0
7.453471	5.561049	1
17.297913	16.315900	0
15.657799	15.540556	0
8.269850	8.186141	1
7.959369	9.594187	1
-0.358591	-1.488956	2
16.439171	15.857516	0
0.890798	-0.080381	2
18.364922	19.245532	0
15.008682	14.595061	0
6.773709	6.752677	1
16.126418	17.353319	0
15.803763	13.889238	0
10.496918	11.129126	1
6.435074	8.610619	1
8.952305	7.875862	1
8.389889	6.520962	1
7.521374	8.356821	1
8.405942	8.187052	1
0.828452	1.827002	2
-1.187131	-1.151895	2
7.576847	6.222621	1
0.116643	0.314080	2
16.116466	16.779147	0
6.666911	6.669124	1
1.019921	0.159169	2
14.764787	14.965133	0
8.982595	9.492562	1
15.866111	17.997941	0
1.184583	1.273052	2
16.315638	16.272894	0
15.373841	16.050250	0
1.373561	1.090507	2
7.907265	7.111263	1
0.350628	-0.807412	2
16.068052	16.627661	0
0.984736	1.554653	2
9.774009	9.378534	1
6.963540	6.150353	1
10.636498	10.872717	1
7.586939	7.686429	1
16.277320	15.200406	0
15.542714	15.966396	0
6.509965	7.637088	1
-0.912655	-1.835604	2
8.524052	7.573703	1
16.153211	16.899277	0
18.051431	18.583410	0
9.089127	8.074875	1
0.711081	0.977477	2
14.981789	13.770738	0
14.596264	14.104921	0
14.634669	15.714974	0
16.094624	15.844898	0
9.034946	9.113812	1
15.165734	15.336091	0
17.146229	16.715903	0
1.319029	2.264940	2
0.478439	-0.343263	2
16.406066	14.867728	0
8.137453	8.102508	1
0.442187	0.779809	2
9.515627	10.014204	1
16.045741	15.663879	0
-1.407398	-2.317179	2
16.347561	15.898849	0
-0.013957	0.940331	2
14.077566	14.296120	0
1.359617	0.808185	2
15.181498	14.299930	0
6.866408	7.007419	1
6.086726	4.502047	1
11.235889	11.109303	1
16.302661	16.429595	0
1.050268	0.063204	2
8.627402	7.435050	1
9.501478	9.618743	1
-0.385401	-1.495559	2
-0.306394	-0.800904	2
-0.263541	-2.342397	2
-0.501819	0.092519	2
16.269345	14.710844	0
-0.464450	-0.965951	2
9.172351	8.221535	1
9.010950	10.021714	1
14.617096	14.121348	0
7.913399	7.086631	1
-0.335807	-0.378494	2
7.712935	5.846121	1
17.831315	18.695064	0
14.880236	14.189717	0
0.783132	0.903844	2
6.765616	8.238174	1
15.308224	16.157783	0
15.316350	15.815451	0
5.949052	6.360209	1
8.654412	7.973430	1
8.210410	6.763183	1
15.915156	16.157844	0
15.737522	14.818590	0
8.417280	8.447659	1
0.749543	0.833075	2
0.671988	-0.094238	2
0.077229	1.601331	2
-0.023374	0.154212	2
8.579558	9.228009	1
15.311257	13.726231	0
-0.585473	-2.055570	2
16.597888	15.532000	0
16.447714	15.472751	0
8.432604	9.594227	1
0.836689	-1.154301	2
0.991821	1.683594	2
1.115144	0.016476	2
5.805311	3.632326	1
6.040317	5.407925	1
9.302576	9.085387	1
7.862879	8.100553	1
15.212685	14.255203	0
14.615060	16.398771	0
6.442591	6.627072	1
14.064163	12.673729	0
0.037978	-0.516564	2
8.589244	9.501346	1
7.960271	9.423334	1
15.826305	15.598832	0
-0.394529	-1.199209	2
16.245058	15.916102	0
7.422388	6.723162	1
0.358996	0.401702	2
0.251887	-0.600271	2
8.445688	7.952430	1
16.456857	16.496097	0
-1.516035	-1.936937	2
6.263147	5.434139	1
16.567839	17.182634	0
8.393220	7.028235	1
8.328240	7.748040	1
7.763540	6.441575	1
1.794657	2.952795	2
8.660370	9.481049	1
-0.211193	-0.128960	2
8.670796	7.538803	1
-1.104513	-0.627315	2
6.090383	7.806036	1
0.745153	0.142710	2
17.093436	17.252134	0
-2.064616	-2.647907	2
8.571845	7.326218	1
15.234780	16.532017	0
15.133269	15.316877	0
0.720712	0.399952	2
14.810978	16.513812	0
0.390589	-0.275464	2
1.629890	0.102468	2
-0.005913	0.246637	2
7.170111	8.096412	1
1.149699	1.460423	2
7.464880	9.914060	1
-0.087855	-0.554610	2
6.370654	6.169586	1
1.768424	2.084296	2
7.251392	6.655772	1
-0.787051	0.028579	2
17.185019	16.495184	0
13.267751	15.456230	0
7.319823	7.510752	1
16.439001	15.651564	0
14.447452	15.456729	0
16.453148	16.058328	0
1.193743	2.317080	2
-0.728708	-2.765363	2
6.753648	6.877186	1
16.473552	17.752170	0
14.960527	13.551987	0
7.631314	9.204212	1
7.017258	7.394827	1
15.547726	15.483283	0
7.349237	7.343517	1
8.061412	9.204909	1
17.431770	17.084680	0
10.639880	10.193621	1
15.536563	15.076840	0
-0.502847	-1.274870	2
0.748097	0.635532	2
0.652734	-1.025395	2
1.911095	2.467294	2
0.281926	-1.140262	2
6.642474	7.824303	1
8.905028	8.966963	1
16.246234	15.686303	0
15.711566	17.072156	0
7.570026	7.302707	1
-0.733324	-0.240560	2
15.175258	15.259847	0
8.308383	8.664467	1
15.382728	16.866200	0
0.132091	1.113009	2
-0.943842	-2.521189	2
15.614368	15.091602	0
0.865981	1.335412	2
15.362857	15.295991	0
5.688496	6.974246	1
